Level;Country;State;County;Longitude;Latitude;Zoom factor;
2;India;Rajasthan;Shambhugarh;74.4333333;25.8166667;11;
2;India;Rajasthan;Shaitrawa;72.3333333;26.6166667;11;
2;India;Rajasthan;Shaikhsar;73.9822222;28.6038889;11;
2;India;Rajasthan;Shahpura;74.9333333;25.6333333;11;
2;India;Rajasthan;Shahjahanpur;76.45;27.9833333;11;
2;India;Rajasthan;Shahgarh;69.9;27.1166667;11;
2;India;Rajasthan;Shahabad;77.15;25.25;11;
2;India;Rajasthan;Sewari;73.2833333;25.1;11;
2;India;Rajasthan;Sewara;72.0333333;24.7666667;11;
2;India;Rajasthan;Sewar;77.4333333;27.1833333;11;
2;India;Rajasthan;Sewa;75.2833333;26.5833333;11;
2;India;Rajasthan;Sevki Khurd;73.2786111;26.5027778;11;
2;India;Rajasthan;Seura;72.3;27.5333333;11;
2;India;Rajasthan;Seruna;73.7166667;28.0833333;11;
2;India;Rajasthan;Serro;73.65;24.2;11;
2;India;Rajasthan;Serpura;73.9191667;28.7686111;11;
2;India;Rajasthan;Seriska;76.4;27.4;11;
2;India;Rajasthan;Seora;72.3;27.5333333;11;
2;India;Rajasthan;Sendra;74.1833333;26.0833333;11;
2;India;Rajasthan;Sena;72.6833333;25.15;11;
2;India;Rajasthan;Semlia;74.3666667;24.5;11;
2;India;Rajasthan;Semli;76.5666667;24.35;11;
2;India;Rajasthan;Sembal;73.4;24.9333333;11;
2;India;Rajasthan;Semarkhia;72.4;26.1666667;11;
2;India;Rajasthan;Semari;73.85;24.05;11;
2;India;Rajasthan;Selwasan;72.2333333;24.85;11;
2;India;Rajasthan;Selwara;72.6;24.65;11;
2;India;Rajasthan;Sekisar;74.8038889;28.0158333;11;
2;India;Rajasthan;Sehot;74.9166667;27.5666667;11;
2;India;Rajasthan;Seeswali;76.35;25.35;11;
2;India;Rajasthan;Sedh;74.3;25.3;11;
2;India;Rajasthan;Seba;76.8333333;26.5333333;11;
2;India;Rajasthan;Sayana;75.6680556;25.5502778;11;
2;India;Rajasthan;Sawarda;75.3;26.7333333;11;
2;India;Rajasthan;Sawar;75.2166667;25.75;11;
2;India;Rajasthan;Sawai Madhopur;76.3666667;25.9833333;11;
2;India;Rajasthan;Sawa;74.5666667;24.7666667;11;
2;India;Rajasthan;Satwara;75.7416667;25.8277778;11;
2;India;Rajasthan;Satur;75.5586111;25.4708333;11;
2;India;Rajasthan;Satola;74.55;24.4;11;
2;India;Rajasthan;Sato;70.4666667;26.2333333;11;
2;India;Rajasthan;Satkhejari ka Jhonpara;75.5058333;25.8344444;11;
2;India;Rajasthan;Satjanda;73.4813889;29.4013889;11;
2;India;Rajasthan;Satiko;73.1;27.5833333;11;
2;India;Rajasthan;Satianda;73.4813889;29.4013889;11;
2;India;Rajasthan;Sati;75.6519444;25.6794444;11;
2;India;Rajasthan;Sathro;74.8;28.2333333;11;
2;India;Rajasthan;Sathon;75.1166667;28.5666667;11;
2;India;Rajasthan;Sathin;73.5666667;26.45;11;
2;India;Rajasthan;Sathana;74.6166667;25.9833333;11;
2;India;Rajasthan;Satangar;70.7833333;26.4666667;11;
2;India;Rajasthan;Sarwar;75;26.0666667;11;
2;India;Rajasthan;Sarwan;73.3166667;24.1166667;11;
2;India;Rajasthan;Sarvar;75;26.0666667;11;
2;India;Rajasthan;Sarvan ki Jhonpariyan;75.5719444;25.305;11;
2;India;Rajasthan;Sarupsar;73.7;29.35;11;
2;India;Rajasthan;Sarunda;73.2833333;27.2666667;11;
2;India;Rajasthan;Sarthal;76.6;24.4833333;11;
2;India;Rajasthan;Sarsod;75.6752778;25.6708333;11;
2;India;Rajasthan;Sarsar;74.6644444;28.3394444;11;
2;India;Rajasthan;Sarra;76.5333333;24.2333333;11;
2;India;Rajasthan;Saroli;76.05;26.1;11;
2;India;Rajasthan;Sarola Khurd;76.4166667;24.6;11;
2;India;Rajasthan;Sarola Kalan;76.4166667;24.6;11;
2;India;Rajasthan;Sarola;76.4166667;24.6;11;
2;India;Rajasthan;Sarli;71.6166667;25.6;11;
2;India;Rajasthan;Sarkari Tara;70.9333333;27.7;11;
2;India;Rajasthan;Sarkari Tala;70.9333333;27.7;11;
2;India;Rajasthan;Sarka Jhonpara;75.5913889;25.9372222;11;
2;India;Rajasthan;Saripipli;74.6166667;24.2;11;
2;India;Rajasthan;Saringsar;74.4833333;28.9166667;11;
2;India;Rajasthan;Sarima;76.2166667;26.4833333;11;
2;India;Rajasthan;Sareri;74.4333333;25.6333333;11;
2;India;Rajasthan;Sarera;73.45;23.95;11;
2;India;Rajasthan;Sardi;74.55;27.55;11;
2;India;Rajasthan;Sardarshahr;74.4833333;28.4333333;11;
2;India;Rajasthan;Sardarpura;75.6136111;25.7608333;11;
2;India;Rajasthan;Sardargarh;73.9833333;25.25;11;
2;India;Rajasthan;Sardar Singh Ki Dhani;71.8194444;26.65;11;
2;India;Rajasthan;Sarbari;72.4833333;26;11;
2;India;Rajasthan;Sarangsar;72.6;28.5166667;11;
2;India;Rajasthan;Sarana;72.05;25.4333333;11;
2;India;Rajasthan;Saran;73.8333333;25.7166667;11;
2;India;Rajasthan;Sarahbas;74.7666667;28.6836111;11;
2;India;Rajasthan;Saradhna;74.5833333;26.3333333;11;
2;India;Rajasthan;Sara;73.1166667;24.25;11;
2;India;Rajasthan;Sar;73.75;28.4833333;11;
2;India;Rajasthan;Saptija;75.7194444;25.3472222;11;
2;India;Rajasthan;Sapria;74.5;23.15;11;
2;India;Rajasthan;Sapotra;76.75;26.3;11;
2;India;Rajasthan;Sanwrad;74.5;27.5166667;11;
2;India;Rajasthan;Sanwara;72.6833333;24.7333333;11;
2;India;Rajasthan;Sanwar;70.0333333;26.8;11;
2;India;Rajasthan;Sanvalpura;75.6694444;25.3388889;11;
2;India;Rajasthan;Sanu;70.65;27.25;11;
2;India;Rajasthan;Santiawas;75.5777778;25.9969444;11;
2;India;Rajasthan;Santhali;75.5361111;25.8522222;11;
2;India;Rajasthan;Sanpla;75;25.9;11;
2;India;Rajasthan;Sannatia;74.7052778;28.9969444;11;
2;India;Rajasthan;Sankwali;72.8833333;25.4833333;11;
2;India;Rajasthan;Sankra;71.5833333;26.7333333;11;
2;India;Rajasthan;Sankli;75.6627778;25.8080556;11;
2;India;Rajasthan;Sankhwas;73.6811111;26.9236111;11;
2;India;Rajasthan;Sankhwai;73.6811111;26.9236111;11;
2;India;Rajasthan;Sankhun;75.35;28.4333333;11;
2;India;Rajasthan;Sankhu;75.35;28.4333333;11;
2;India;Rajasthan;Sankhna;75.7402778;25.9666667;11;
2;India;Rajasthan;Sankarda;75.6308333;25.3547222;11;
2;India;Rajasthan;Sanju;74.1666667;27;11;
2;India;Rajasthan;Sangrampura;75.7283333;25.7822222;11;
2;India;Rajasthan;Sangramganj;75.6341667;25.8175;11;
2;India;Rajasthan;Sangod;76.2833333;24.9166667;11;
2;India;Rajasthan;Sangesra;74.3;24.6833333;11;
2;India;Rajasthan;Sangasar;74.67;28.0041667;11;
2;India;Rajasthan;Sanganer Town;75.7833333;26.8166667;11;
2;India;Rajasthan;Sanganer;74.6666667;25.3833333;11;
2;India;Rajasthan;Sanet;76.95;26.6666667;11;
2;India;Rajasthan;Sandwa;74.1666667;27.75;11;
2;India;Rajasthan;Sandri;75.7213889;25.2958333;11;
2;India;Rajasthan;Sandkotra;76.1833333;27.0833333;11;
2;India;Rajasthan;Sanderao;73.1666667;25.3;11;
2;India;Rajasthan;Sanchor;71.7722222;24.7552778;11;
2;India;Rajasthan;Sanawra;71.5833333;26.8666667;11;
2;India;Rajasthan;Sanali Chati;74.8608333;28.1747222;11;
2;India;Rajasthan;Samuja;72.8166667;25.85;11;
2;India;Rajasthan;Samrau;72.6333333;26.8333333;11;
2;India;Rajasthan;Sampura;76.0166667;27.7666667;11;
2;India;Rajasthan;Samode;75.8166667;27.2;11;
2;India;Rajasthan;Samod;75.8166667;27.2;11;
2;India;Rajasthan;Samesra;71.9166667;25.85;11;
2;India;Rajasthan;Samelia;74.1666667;25.7333333;11;
2;India;Rajasthan;Samdari;72.5833333;25.8166667;11;
2;India;Rajasthan;Samda;76.4166667;27.8166667;11;
2;India;Rajasthan;Sambogarh;74.4333333;25.8166667;11;
2;India;Rajasthan;Sambharwari;75.7413889;25.575;11;
2;India;Rajasthan;Sambhar Lake;75.2;26.9166667;11;
2;India;Rajasthan;Sambhar;75.2;26.9166667;11;
2;India;Rajasthan;Samantri;73.6666667;25.3166667;11;
2;India;Rajasthan;Samandsar;73.8483333;28.1719444;11;
2;India;Rajasthan;Samalia;74.1666667;25.7333333;11;
2;India;Rajasthan;Sam;70.5166667;26.8333333;11;
2;India;Rajasthan;Salwa Khurd;73.4383333;26.4561111;11;
2;India;Rajasthan;Salwa;73.4383333;26.4561111;11;
2;India;Rajasthan;Salumbar;74.05;24.1333333;11;
2;India;Rajasthan;Sallopat;74.15;23.1833333;11;
2;India;Rajasthan;Salimgarh;74.7666667;23.7;11;
2;India;Rajasthan;Salimabad;74.7833333;26.7166667;11;
2;India;Rajasthan;Salgiawas;75.5266667;25.9661111;11;
2;India;Rajasthan;Salemabad;74.7833333;26.7166667;11;
2;India;Rajasthan;Salawas;72.9833333;26.1166667;11;
2;India;Rajasthan;Salasar;74.7166667;27.7166667;11;
2;India;Rajasthan;Salarya;75.5722222;25.3475;11;
2;India;Rajasthan;Salara;73.9166667;24.1833333;11;
2;India;Rajasthan;Salampur;75.55;28.15;11;
2;India;Rajasthan;Saladipura;75.0166667;27.65;11;
2;India;Rajasthan;Sakrampura;75.5277778;25.7980556;11;
2;India;Rajasthan;Sakrai;76.6833333;26.9166667;11;
2;India;Rajasthan;Sakna;74.9833333;25.4666667;11;
2;India;Rajasthan;Sakhun;75.1;26.7;11;
2;India;Rajasthan;Sakhi;72.8666667;28.95;11;
2;India;Rajasthan;Sakargarh;75.3333333;25.45;11;
2;India;Rajasthan;Sajawalpur;73.9;30.1277778;11;
2;India;Rajasthan;Saira;73.4166667;24.9833333;11;
2;India;Rajasthan;Saipura;75.5005556;25.3919444;11;
2;India;Rajasthan;Saio;74.8333333;28.8833333;11;
2;India;Rajasthan;Sainthal;76.3;27.0333333;11;
2;India;Rajasthan;Saila;72.3666667;25.3333333;11;
2;India;Rajasthan;Saijasar;74.6758333;28.8208333;11;
2;India;Rajasthan;Saijarasar;73.75;28.35;11;
2;India;Rajasthan;Saia Dhani;74.8602778;28.9230556;11;
2;India;Rajasthan;Sahran;74.25;25.1833333;11;
2;India;Rajasthan;Sahara;74.25;25.1833333;11;
2;India;Rajasthan;Sahar;76.7166667;26.6166667;11;
2;India;Rajasthan;Sagwara;74.0166667;23.6833333;11;
2;India;Rajasthan;Sagthali;74.8;23.8166667;11;
2;India;Rajasthan;Saerakhera;73.7;25.0666667;11;
2;India;Rajasthan;Saera;73.4166667;24.9833333;11;
2;India;Rajasthan;Sadusir;74.9708333;28.3833333;11;
2;India;Rajasthan;Sadulgarh;74.3166667;29.5833333;11;
2;India;Rajasthan;Sadri;73.4333333;25.1833333;11;
2;India;Rajasthan;Sadolai;73.2833333;28.6166667;11;
2;India;Rajasthan;Sadhu ki Dhani;72.0166667;25.4833333;11;
2;India;Rajasthan;Sadhan;70.6833333;27.4833333;11;
2;India;Rajasthan;Sadasar;73.7833333;27.8;11;
2;India;Rajasthan;Sachu;72.05;28.2166667;11;
2;India;Rajasthan;Sabsar;74.8666667;28.0333333;11;
2;India;Rajasthan;Sabora;77.25;27.3333333;11;
2;India;Rajasthan;Sabli;73.5666667;23.8666667;11;
2;India;Rajasthan;Sabla;74.1833333;23.8333333;11;
2;India;Rajasthan;Rupnagar;75.5513889;25.3597222;11;
2;India;Rajasthan;Rupji Ki Dhani;71.9;26.7166667;11;
2;India;Rajasthan;Rupbas;77.5833333;26.9833333;11;
2;India;Rajasthan;Rupawas;73.5819444;26.0125;11;
2;India;Rajasthan;Rupawali;75.3;26.3;11;
2;India;Rajasthan;Rupalsar;73.9958333;28.1005556;11;
2;India;Rajasthan;Rupalia;74.7333333;25.1833333;11;
2;India;Rajasthan;Rupaheli;74.6333333;25.8;11;
2;India;Rajasthan;Rupa;75.1166667;25.5666667;11;
2;India;Rajasthan;Run;73.7944444;26.8391667;11;
2;India;Rajasthan;Rudawal;77.4166667;26.9666667;11;
2;India;Rajasthan;Rudaur;77;26.6166667;11;
2;India;Rajasthan;Rud;74.4666667;25.05;11;
2;India;Rajasthan;Rotan Singh Ki Dhani;71.7527778;26.5472222;11;
2;India;Rajasthan;Rosia;72.8166667;25.9666667;11;
2;India;Rajasthan;Roshanda;75.5091667;25.6494444;11;
2;India;Rajasthan;Roshan;74.85;27.95;11;
2;India;Rajasthan;Rorawad;76.75;25.9833333;11;
2;India;Rajasthan;Rora;73.45;27.55;11;
2;India;Rajasthan;Ronija;75.6666667;25.705;11;
2;India;Rajasthan;Rol Qazian;73.9333333;27.1666667;11;
2;India;Rajasthan;Rol;73.9333333;27.1666667;11;
2;India;Rajasthan;Rokansir;74.97;28.1463889;11;
2;India;Rajasthan;Rojri;73.0833333;28.8166667;11;
2;India;Rajasthan;Rohla;71.5;25.3166667;11;
2;India;Rajasthan;Rohiranwali Satharan;73.8;30.0444444;11;
2;India;Rajasthan;Rohiranwali Rathan;73.8125;30.025;11;
2;India;Rajasthan;Rohini;73.7166667;27.45;11;
2;India;Rajasthan;Rohina;74.1666667;27.1;11;
2;India;Rajasthan;Rohera;72.95;24.6166667;11;
2;India;Rajasthan;Rohat;73.1333333;25.95;11;
2;India;Rajasthan;Rodhain;77.1333333;26.25;11;
2;India;Rajasthan;Rivdi;71.1;26.45;11;
2;India;Rajasthan;Rishanda;75.7305556;25.6583333;11;
2;India;Rajasthan;Rirri;74.0833333;27.9333333;11;
2;India;Rajasthan;Rirkhila;74.8786111;28.4063889;11;
2;India;Rajasthan;Rir;74.5333333;26.7;11;
2;India;Rajasthan;Ringus;75.5666667;27.35;11;
2;India;Rajasthan;Ringas;75.5666667;27.35;11;
2;India;Rajasthan;Rilmilsar;73.7333333;29.5666667;11;
2;India;Rajasthan;Richwa;76.2333333;24.4666667;11;
2;India;Rajasthan;Ribia;74.7711111;28.4419444;11;
2;India;Rajasthan;Rian;73.4925;26.3863889;11;
2;India;Rajasthan;Rewassa;75.2333333;27.5333333;11;
2;India;Rajasthan;Rewasi;74.9519444;28.7372222;11;
2;India;Rajasthan;Rewas Deora;74.95;24.1;11;
2;India;Rajasthan;Retwala;73.75;29.7666667;11;
2;India;Rajasthan;Retano;74.7833333;28.55;11;
2;India;Rajasthan;Rerwas;74.9;25.35;11;
2;India;Rajasthan;Reodhar;72.5166667;24.6333333;11;
2;India;Rajasthan;Reodar;72.5166667;24.6333333;11;
2;India;Rajasthan;Renwal;75.6833333;26.6833333;11;
2;India;Rajasthan;Renibas;74.94;28.6733333;11;
2;India;Rajasthan;Reni;76.7333333;27.1833333;11;
2;India;Rajasthan;Ren;74.0833333;26.7833333;11;
2;India;Rajasthan;Relmangra;74.1166667;25.0166667;11;
2;India;Rajasthan;Relawan;76.6666667;25.25;11;
2;India;Rajasthan;Rel;76.1166667;25.1166667;11;
2;India;Rajasthan;Rehandri;72.9833333;25.95;11;
2;India;Rajasthan;Reengus;75.5666667;27.35;11;
2;India;Rajasthan;Redi;74.8666667;28.75;11;
2;India;Rajasthan;Redana;70.9333333;25.85;11;
2;India;Rajasthan;Rayta;75.6430556;25.3736111;11;
2;India;Rajasthan;Rawatsar;74.3833333;29.2833333;11;
2;India;Rajasthan;Rawatbhata;75.5833333;24.9333333;11;
2;India;Rajasthan;Rawatbhaia;75.5833333;24.9333333;11;
2;India;Rajasthan;Rawat Bhatta;75.5833333;24.9333333;11;
2;India;Rajasthan;Rawasar;73.9594444;28.3508333;11;
2;India;Rajasthan;Rawar;73.4877778;26.2047222;11;
2;India;Rajasthan;Rautha;75.9166667;24.8833333;11;
2;India;Rajasthan;Raulia;73.5333333;24.8166667;11;
2;India;Rajasthan;Ratusar;74.7491667;28.9572222;11;
2;India;Rajasthan;Rattusar;74.5833333;28.7666667;11;
2;India;Rajasthan;Rattasar;70.8666667;25.5166667;11;
2;India;Rajasthan;Ratria;72.0333333;26.6166667;11;
2;India;Rajasthan;Ratonnagar;74.9541667;28.2133333;11;
2;India;Rajasthan;Ratlai;76.3;24.3666667;11;
2;India;Rajasthan;Ratholi;75.55;24.8;11;
2;India;Rajasthan;Rathkuria;73.5666667;26.55;11;
2;India;Rajasthan;Rathankara;75.7294444;25.0530556;11;
2;India;Rajasthan;Raten;71.7333333;26.2833333;11;
2;India;Rajasthan;Ratansara;74.7547222;28.1622222;11;
2;India;Rajasthan;Ratanpura;75.5133333;25.7972222;11;
2;India;Rajasthan;Ratangarh;74.6;28.0833333;11;
2;India;Rajasthan;Rata Barda;75.7180556;25.6486111;11;
2;India;Rajasthan;Rasulpur;74.9944444;28.0925;11;
2;India;Rajasthan;Rasmi;74.3666667;25.0666667;11;
2;India;Rajasthan;Rasliani;70.4166667;25.9166667;11;
2;India;Rajasthan;Rasla;71.3333333;26.7166667;11;
2;India;Rajasthan;Ras;74.2;26.3166667;11;
2;India;Rajasthan;Rapurio;74.7783333;28.2452778;11;
2;India;Rajasthan;Ransigaon;73.7333333;26.35;11;
2;India;Rajasthan;Ranpura;75.8333333;25.0333333;11;
2;India;Rajasthan;Ranjitpura;72.1166667;28.0166667;11;
2;India;Rajasthan;Raniwara;72.2166667;24.75;11;
2;India;Rajasthan;Ranisar;74.6;28.95;11;
2;India;Rajasthan;Ranipura;75.7291667;25.6347222;11;
2;India;Rajasthan;Ranigaon;74.4166667;27.1;11;
2;India;Rajasthan;Rani;73.3;25.3666667;11;
2;India;Rajasthan;Rangvilas;75.7230556;25.8361111;11;
2;India;Rajasthan;Rangarri;74.9544444;28.9027778;11;
2;India;Rajasthan;Raner;73.2833333;28.8833333;11;
2;India;Rajasthan;Randisar;72.9;28.1333333;11;
2;India;Rajasthan;Ranawas;73.7166667;25.6666667;11;
2;India;Rajasthan;Ranawala;72.9166667;28.5833333;11;
2;India;Rajasthan;Ranasar;70.7166667;25.85;11;
2;India;Rajasthan;Ranao;70.45;27.65;11;
2;India;Rajasthan;Rana Pratap Sagar;75.6333333;24.95;11;
2;India;Rajasthan;Ran;75.6791667;25.6408333;11;
2;India;Rajasthan;Ramsira;75.4;28.9166667;11;
2;India;Rajasthan;Ramsir;74.9797222;28.2572222;11;
2;India;Rajasthan;Ramsinghpura;76.4833333;27.1833333;11;
2;India;Rajasthan;Ramsia;74.4833333;27.05;11;
2;India;Rajasthan;Ramsen;72.5333333;25.0166667;11;
2;India;Rajasthan;Ramsara;73.7722222;28.9319444;11;
2;India;Rajasthan;Ramsar;74.8666667;26.2833333;11;
2;India;Rajasthan;Ramrawas Kalan;73.3891667;26.3713889;11;
2;India;Rajasthan;Ramrawas;73.3891667;26.3713889;11;
2;India;Rajasthan;Ramra;72.6666667;28.35;11;
2;India;Rajasthan;Rampuro;74.8513889;28.31;11;
2;India;Rajasthan;Rampura;75.7319444;25.1997222;11;
2;India;Rajasthan;Rampur;73.6666667;23.8833333;11;
2;India;Rajasthan;Ramniwas;75.5969444;25.6130556;11;
2;India;Rajasthan;Ramnagar;75.5666667;25.3947222;11;
2;India;Rajasthan;Ramliali;73.5166667;28.3666667;11;
2;India;Rajasthan;Ramlala;73.0058333;26.8905556;11;
2;India;Rajasthan;Ramisar;74.8261111;28.0791667;11;
2;India;Rajasthan;Ramgarh Jamwa;76;27.0166667;11;
2;India;Rajasthan;Ramgarh;75.1833333;27.25;11;
2;India;Rajasthan;Ramganj Mandi;75.9333333;24.65;11;
2;India;Rajasthan;Rameshwar;76.7166667;25.8833333;11;
2;India;Rajasthan;Ramdevra;71.9166667;27.0166667;11;
2;India;Rajasthan;Ramderia;71.35;25.55;11;
2;India;Rajasthan;Ramdeora;71.9166667;27.0166667;11;
2;India;Rajasthan;Ramchandraji ka Khera;75.6111111;25.5111111;11;
2;India;Rajasthan;Rama;73.6833333;24.7166667;11;
2;India;Rajasthan;Ram Deora;74.7938889;28.3055556;11;
2;India;Rajasthan;Ralavta;75.5402778;25.9861111;11;
2;India;Rajasthan;Rakhi;72.5833333;25.6833333;11;
2;India;Rajasthan;Rakhabh Dev;73.6833333;24.0833333;11;
2;India;Rajasthan;Rajsamand;73.8833333;25.0666667;11;
2;India;Rajasthan;Rajrayal;71.2333333;26.3666667;11;
2;India;Rajasthan;Rajpura;74.1333333;24.9833333;11;
2;India;Rajasthan;Rajod;74;26.85;11;
2;India;Rajasthan;Rajnagar;73.8666667;25.0666667;11;
2;India;Rajasthan;Rajmahal;75.4666667;25.8833333;11;
2;India;Rajasthan;Rajkot;75.5925;25.7311111;11;
2;India;Rajasthan;Rajisar;73.8666667;29.05;11;
2;India;Rajasthan;Rajgarh;76.6333333;27.2333333;11;
2;India;Rajasthan;Rajawas;74.7166667;28.5666667;11;
2;India;Rajasthan;Rajasar;73.9833333;28.5333333;11;
2;India;Rajasthan;Rajamathai;71.7166667;26.5333333;11;
2;India;Rajasthan;Rajaldesar;74.4666667;28.0333333;11;
2;India;Rajasthan;Raj;73.8666667;25.0666667;11;
2;India;Rajasthan;Raitoda;75.9666667;25.7333333;11;
2;India;Rajasthan;Raisinghnagar;73.4491667;29.5358333;11;
2;India;Rajasthan;Raisar;76.1166667;27.15;11;
2;India;Rajasthan;Raipur;74.0166667;26.05;11;
2;India;Rajasthan;Raimalwara;73.0058333;26.8905556;11;
2;India;Rajasthan;Raila;74.6;25.6333333;11;
2;India;Rajasthan;Raikaon ki Dhani;73.1;25.95;11;
2;India;Rajasthan;Raiatunda;74.8097222;28.7869444;11;
2;India;Rajasthan;Rahlana;75.1166667;26.5833333;11;
2;India;Rajasthan;Rahawas;76.3333333;26.7;11;
2;India;Rajasthan;Ragonathpura;74.25;25.6333333;11;
2;India;Rajasthan;Raghuvirpura;75.6113889;25.4166667;11;
2;India;Rajasthan;Raghunathpura;75.7319444;25.3013889;11;
2;India;Rajasthan;Raghunathgarh;75.35;27.6666667;11;
2;India;Rajasthan;Raghunaihpura;75.5458333;25.5166667;11;
2;India;Rajasthan;Raghu Nathpura;73.6;29.2166667;11;
2;India;Rajasthan;Raepura;74.5211111;28.8044444;11;
2;India;Rajasthan;Radhapur;75.6944444;25.6402778;11;
2;India;Rajasthan;Radhaballabhpura;75.6291667;25.9913889;11;
2;India;Rajasthan;Rabasar;71.0166667;25.2333333;11;
2;India;Rajasthan;Qasba Ao;77.3333333;27.4333333;11;
2;India;Rajasthan;Pyau;73.8527778;28.0083333;11;
2;India;Rajasthan;Pushkar;74.55;26.5;11;
2;India;Rajasthan;Pur;74.5333333;25.3;11;
2;India;Rajasthan;Punrasar;73.7833333;28.2166667;11;
2;India;Rajasthan;Punjasar;71.0333333;25.1333333;11;
2;India;Rajasthan;Pundrawas;74.8316667;28.6908333;11;
2;India;Rajasthan;Pundlu;73.8152778;26.5469444;11;
2;India;Rajasthan;Punawas;72.2333333;25.2666667;11;
2;India;Rajasthan;Punasar;73.0833333;27.0666667;11;
2;India;Rajasthan;Punas;72.05;24.9833333;11;
2;India;Rajasthan;Punaniyan Ki Dhani;71.85;26.6;11;
2;India;Rajasthan;Punalsar;73.9786111;28.0261111;11;
2;India;Rajasthan;Puna;74.4333333;25.1333333;11;
2;India;Rajasthan;Pulasar;74.6;28.4166667;11;
2;India;Rajasthan;Pugal;72.8;28.5;11;
2;India;Rajasthan;Prempura;75.5816667;25.3161111;11;
2;India;Rajasthan;Premnagar;75.6555556;25.2388889;11;
2;India;Rajasthan;Pratapgarh;74.7833333;24.0333333;11;
2;India;Rajasthan;Pratabgarh;74.7833333;24.0333333;11;
2;India;Rajasthan;Pranhera;75.0666667;25.8833333;11;
2;India;Rajasthan;Pragpura;76.1;27.6166667;11;
2;India;Rajasthan;Potlan;74.2;25.1333333;11;
2;India;Rajasthan;Poti;74.8480556;28.2663889;11;
2;India;Rajasthan;Ponsisar;74.5441667;28.4919444;11;
2;India;Rajasthan;Pondlo;73.8152778;26.5469444;11;
2;India;Rajasthan;Pokaran;71.9166667;26.9166667;11;
2;India;Rajasthan;Poharwala;73.0611111;29.1733333;11;
2;India;Rajasthan;Pitorai;70.9333333;26.75;11;
2;India;Rajasthan;Pithorai;70.9333333;26.75;11;
2;India;Rajasthan;Pithisar;74.8125;28.3830556;11;
2;India;Rajasthan;Pithapura;75.4811111;25.555;11;
2;India;Rajasthan;Pitampura;75.7472222;25.2583333;11;
2;India;Rajasthan;Pisangan;74.3833333;26.4;11;
2;India;Rajasthan;Pirawa;76.0333333;24.1666667;11;
2;India;Rajasthan;Piplu;75.7166667;26.3;11;
2;India;Rajasthan;Piploda;74.9333333;23.6166667;11;
2;India;Rajasthan;Piplod;75.3;25.55;11;
2;India;Rajasthan;Piplia;74.5166667;24.1;11;
2;India;Rajasthan;Pipli;74;24.9833333;11;
2;India;Rajasthan;Piplai;76.5333333;26.5;11;
2;India;Rajasthan;Piperan;73.8722222;28.65;11;
2;India;Rajasthan;Pipasar;73.6666667;27.55;11;
2;India;Rajasthan;Pipar Road Junction;73.45;26.45;11;
2;India;Rajasthan;Pipar Road;73.45;26.45;11;
2;India;Rajasthan;Pipar;73.5377778;26.3855556;11;
2;India;Rajasthan;Pipalwasa;75.6916667;25.6616667;11;
2;India;Rajasthan;Pipalwara;73.4666667;24.1666667;11;
2;India;Rajasthan;Pipalkunt;74.5666667;23.8;11;
2;India;Rajasthan;Pipalkhunt;74.5666667;23.8;11;
2;India;Rajasthan;Pipaliya;75.6347222;25.6741667;11;
2;India;Rajasthan;Pipalda Kalan;76.45;25.55;11;
2;India;Rajasthan;Pipalda;76.45;25.55;11;
2;India;Rajasthan;Pindwara;73.0666667;24.8;11;
2;India;Rajasthan;Pilwa;74.6166667;26.7;11;
2;India;Rajasthan;Piliya;75.5172222;25.0611111;11;
2;India;Rajasthan;Pilibangan;74.0833333;29.45;11;
2;India;Rajasthan;Pilibanga;74.0833333;29.45;11;
2;India;Rajasthan;Pilauda;76.8333333;26.6;11;
2;India;Rajasthan;Pilap;72.9;27.9666667;11;
2;India;Rajasthan;Pilani;75.6;28.3666667;11;
2;India;Rajasthan;Pichkaraintal;74.5080556;28.685;11;
2;India;Rajasthan;Pichgarain;74.5080556;28.685;11;
2;India;Rajasthan;Pi;74.5166667;26.6333333;11;
2;India;Rajasthan;Phusanian Ki Dhani;71.8416667;26.6652778;11;
2;India;Rajasthan;Phulsar;72.9666667;28.85;11;
2;India;Rajasthan;Phulia;74.95;25.8166667;11;
2;India;Rajasthan;Phulera;75.2333333;26.8666667;11;
2;India;Rajasthan;Phulbaroda;76.75;24.7666667;11;
2;India;Rajasthan;Phulan;73.1833333;28.9833333;11;
2;India;Rajasthan;Phojdaran Ki Dhani;71.8861111;26.5666667;11;
2;India;Rajasthan;Phinch;72.9;26.0166667;11;
2;India;Rajasthan;Pherod;73.7166667;27.1;11;
2;India;Rajasthan;Pharrod;74.0666667;27.1333333;11;
2;India;Rajasthan;Pharod;73.7166667;27.1;11;
2;India;Rajasthan;Phalsund;71.9166667;26.4;11;
2;India;Rajasthan;Phalodi;72.3666667;27.1333333;11;
2;India;Rajasthan;Phalera;75.2333333;26.8666667;11;
2;India;Rajasthan;Phagi;75.5666667;26.5833333;11;
2;India;Rajasthan;Phagan;74.6569444;28.5386111;11;
2;India;Rajasthan;Phadanpura;74.9288889;28.0722222;11;
2;India;Rajasthan;Pema Bhambhi Ki Dhani;71.9638889;26.5847222;11;
2;India;Rajasthan;Peit;73.7666667;23.5166667;11;
2;India;Rajasthan;Payli;74.565;28.0563889;11;
2;India;Rajasthan;Patwa;73.8288889;26.1388889;11;
2;India;Rajasthan;Patonda;76.3;25.2833333;11;
